AÑO;PERIODO;FECHA DE REPORTE DE LA INFORMACIÓN;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DICTRITO;COD_CENTRO;NOMBRE DE CENTRO DE ATENCIÓN;N° DE CASOS - MUJERES;N° CASOS - VINCULO RELACIONAL - PAREJA;N° CASO - VINCULO RELACIONAL - EX PAREJA;N° CASOS - VINCULO RELACIONAL - FAMILIAR;N° CASOS - VINCULO RELACIONAL - CONOCIDO;N° CASOS  - VINCULO RELACIONAL - DESCONOCIDO;N° CASOS - VINCULO RELACIONAL - OTROS;N° CASOS DE TENTATIVA FEMINICIDIO - 0_5 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 6_11 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 12_17 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 18_29 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 30_59 - MUJERES;N° CASOS DE TENTATIVA FEMINICIDIO - 60_MÁS - MUJERES
2014;ENE - DIC;10/1/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;20;PIURA;;;  ;;2;;;;;;;;;;;;
2014;ENE - DIC;10/1/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;21;PUNO;;;  ;;6;;;;;;;;;;;;
2014;ENE - DIC;10/1/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;22;SAN MARTÍN;;;  ;;8;;;;;;;;;;;;
2014;ENE - DIC;10/1/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;23;TACNA;;;  ;;2;;;;;;;;;;;;
2014;ENE - DIC;10/1/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;24;TUMBES;;;  ;;3;;;;;;;;;;;;
2014;ENE - DIC;10/1/2015;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;25;UCAYALI;;;  ;;4;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;01;AMAZONAS;;;  ;;13;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;02;ÁNCASH;;;  ;;7;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;03;APURÍMAC;;;  ;;2;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;04;AREQUIPA;;;  ;;9;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;05;AYACUCHO;;;  ;;5;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;06;CAJAMARCA;;;  ;;5;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;07;CALLAO;;;  ;;10;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;08;CUSCO;;;  ;;7;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;09;HUANCAVELICA;;;  ;;8;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;10;HUÁNUCO;;;  ;;10;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;11;ICA;;;  ;;9;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;12;JUNÍN;;;  ;;11;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;13;LA LIBERTAD;;;  ;;10;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;14;LAMBAYEQUE;;;  ;;1;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;15;LIMA DEPARTAMENTO;;;  ;;37;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;16;LORETO;;;  ;;10;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;17;MADRE DE DIOS;;;  ;;3;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;18;MOQUEGUA;;;  ;;1;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;19;PASCO;;;  ;;2;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;20;PIURA;;;  ;;9;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;21;PUNO;;;  ;;16;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;22;SAN MARTÍN;;;  ;;6;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;23;TACNA;;;  ;;3;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;24;TUMBES;;;  ;;1;;;;;;;;;;;;
2015;ENE - DIC;11/1/2016;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;25;UCAYALI;;;  ;;3;;;;;;;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;200201;PIURA;AYABACA;AYABACA;CEM006;AYABACA;1;0;1;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;050101;AYACUCHO;HUAMANGA;AYACUCHO;CEM007;HUAMANGA;1;0;1;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;010201;AMAZONAS;BAGUA;BAGUA;CEM008;BAGUA;1;0;1;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;CEM009;CAJAMARCA;1;1;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;070101;CALLAO;CALLAO;CALLAO;CEM010;CALLAO;1;1;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;040201;AREQUIPA;CAMANÁ;CAMANÁ;CEM011;CAMANA;1;1;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150507;LIMA PROVINCIAS;CAÑETE;IMPERIAL;CEM013;IMPERIAL;2;0;2;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150106;LIMA METROPOLITANA;LIMA;CARABAYLLO;CEM014;CARABAYLLO;3;0;1;1;0;0;1;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;040101;AREQUIPA;AREQUIPA;AREQUIPA;CEM015;AREQUIPA;1;1;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;120301;JUNÍN;CHANCHAMAYO;CHANCHAMAYO;CEM017;CHANCHAMAYO;2;1;1;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;CEM018;CHICLAYO;1;1;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;060401;CAJAMARCA;CHOTA;CHOTA;CEM024;CHOTA;2;1;1;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;120201;JUNÍN;CONCEPCIÓN;CONCEPCIÓN;CEM030;CONCEPCION;2;1;0;0;0;0;1;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;080108;CUSCO;CUSCO;WANCHAQ;CEM031;CUSCO;5;4;0;1;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150111;LIMA METROPOLITANA;LIMA;EL AGUSTINO;CEM032;EL AGUSTINO;9;4;2;0;0;1;2;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;080801;CUSCO;ESPINAR;ESPINAR;CEM033;ESPINAR;2;1;0;1;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;130901;LA LIBERTAD;SÁNCHEZ CARRIÓN;HUAMACHUCO;CEM036;HUAMACHUCO;1;1;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;120101;JUNÍN;HUANCAYO;HUANCAYO;CEM039;HUANCAYO;4;3;1;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;100102;HUÁNUCO;HUÁNUCO;AMARILIS;CEM041;HUÁNUCO;3;0;1;0;0;1;1;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150103;LIMA METROPOLITANA;LIMA;ATE;CEM045;HUAYCAN;5;3;2;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;110101;ICA;ICA;ICA;CEM048;ICA;3;3;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;210501;PUNO;EL COLLAO;ILAVE;CEM049;ILAVE;1;1;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150112;LIMA METROPOLITANA;LIMA;INDEPENDENCIA;CEM050;INDEPENDENCIA;1;0;0;0;0;0;1;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;160108;LORETO;MAYNAS;PUNCHANA;CEM051;IQUITOS;2;0;2;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;060801;CAJAMARCA;JAÉN;JAÉN;CEM052;JAÉN;1;0;1;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;211101;PUNO;SAN ROMÁN;JULIACA;CEM054;JULIACA;1;1;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;080907;CUSCO;LA CONVENCIÓN;KIMBIRI;CEM055;KIMBIRI;1;1;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150134;LIMA METROPOLITANA;LIMA;SAN LUIS;CEM058;SAN LUIS;1;0;1;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150101;LIMA METROPOLITANA;LIMA;LIMA;CEM060;LIMA;2;0;2;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150117;LIMA METROPOLITANA;LIMA;LOS OLIVOS;CEM061;LOS OLIVOS;3;2;1;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;050601;AYACUCHO;LUCANAS;PUQUIO;CEM062;LUCANAS;1;1;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;150123;LIMA METROPOLITANA;LIMA;PACHACÁMAC;CEM064;MANCHAY;2;1;1;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;040110;AREQUIPA;AREQUIPA;MIRAFLORES;CEM066;MIRAFLORES;11;6;3;1;0;0;1;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;220101;SAN MARTÍN;MOYOBAMBA;MOYOBAMBA;CEM068;MOYOBAMBA;1;1;0;0;0;0;0;;;;;;
2016;ENE - DIC;13/1/2017;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER006;REGISTRO DE TENTATIVA DE FEMINICIDIO;110301;ICA;NASCA;NASCA;CEM069;NASCA;3;1;1;1;0;0;0;;;;;;
